,idx,mode_true,purpose_true,replaced_true,mode_pred,purpose_pred,replaced_pred,distance,user_id,top_pred,source,end_ts,end_fmt_time,end_loc,raw_trip,start_ts,start_fmt_time,start_loc,duration,start_place,end_place,cleaned_trip,inferred_labels,inferred_trip,expectation,confidence_threshold,expected_trip,user_input,start_local_dt_year,start_local_dt_month,start_local_dt_day,start_local_dt_hour,start_local_dt_minute,start_local_dt_second,start_local_dt_weekday,start_local_dt_timezone,end_local_dt_year,end_local_dt_month,end_local_dt_day,end_local_dt_hour,end_local_dt_minute,end_local_dt_second,end_local_dt_weekday,end_local_dt_timezone,_id,metadata_write_ts,mode_confirm,purpose_confirm,replaced_mode
1261,,,,,,,,1585.6964885570692,840297ae-3948-4e26-bfeb-e83ee30c5b3e,validation_dataset,DwellSegmentationDistFilter,1627350002.142103,2021-07-26T19:40:02.142103-06:00,"{'type': 'Point', 'coordinates': [-107.87079725365322, 37.30294211337133]}",60ff652cdbf638a65781ee59,1627349530.7195067,2021-07-26T19:32:10.719507-06:00,"{'type': 'Point', 'coordinates': [-107.87467201531409, 37.29204336281516]}",471.4225962162018,60ff652ddbf638a65781eea5,60ff652ddbf638a65781eea6,60ff652ddbf638a65781ee8d,"[{'labels': {'mode_confirm': 'shared_ride', 'purpose_confirm': 'work', 'replaced_mode': 'bike'}, 'p': 0.8}]",612089ffcb13df1d4d22d483,{'to_label': True},0.25,61208a00cb13df1d4d22d573,"{'mode_confirm': 'shared_ride', 'purpose_confirm': 'work', 'replaced_mode': 'bike'}",2021.0,7.0,26.0,19.0,32.0,10.0,0.0,America/Denver,2021.0,7.0,26.0,19.0,40.0,2.0,0.0,America/Denver,61208a01cb13df1d4d22d5d3,1629522432.4067411,shared_ride,work,bike
1262,,,,,,,,9284.539909579951,840297ae-3948-4e26-bfeb-e83ee30c5b3e,validation_dataset,DwellSegmentationDistFilter,1631749628.876728,2021-09-15T17:47:08.876728-06:00,"{'type': 'Point', 'coordinates': [-107.8735762977889, 37.245086488342366]}",61428cb926c2968161dc7c37,1631747517.8538609,2021-09-15T17:11:57.853861-06:00,"{'type': 'Point', 'coordinates': [-107.87076207021185, 37.30297336041289]}",2111.022867202759,614254724189e6ba683ae268,61428cbc26c2968161dc7c88,61428cbc26c2968161dc7c3d,[],61428cbc26c2968161dc7c8d,{'to_label': True},0.25,61428cbd26c2968161dc7c91,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'entertainment', 'replaced_mode': 'bike'}",2021.0,9.0,15.0,17.0,11.0,57.0,2.0,America/Denver,2021.0,9.0,15.0,17.0,47.0,8.0,2.0,America/Denver,61428cbd26c2968161dc7c93,1631751357.1218636,pilot_ebike,entertainment,bike
1263,,,,,,,,3943.5574131280973,840297ae-3948-4e26-bfeb-e83ee30c5b3e,validation_dataset,DwellSegmentationDistFilter,1631920490.381662,2021-09-17T17:14:50.381662-06:00,"{'type': 'Point', 'coordinates': [-107.87084773216729, 37.30293439834956]}",614521ac82c750c10c6ff5c0,1631919674.757712,2021-09-17T17:01:14.757712-06:00,"{'type': 'Point', 'coordinates': [-107.88090359154765, 37.27413984088967]}",815.6239500045776,6144a31c6141c12b6ea4d06b,614521b082c750c10c6ff5e6,614521af82c750c10c6ff5c6,"[{'labels': {'mode_confirm': 'bus', 'purpose_confirm': 'home', 'replaced_mode': 'bike'}, 'p': 0.15967778333333332}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'home', 'replaced_mode': 'bike'}, 'p': 0.6387111333333333}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'home', 'replaced_mode': 'bus'}, 'p': 0.15967778333333332}]",614521b082c750c10c6ff5eb,{'to_label': True},0.25,614521b082c750c10c6ff5ef,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'home', 'replaced_mode': 'bike'}",2021.0,9.0,17.0,17.0,1.0,14.0,4.0,America/Denver,2021.0,9.0,17.0,17.0,14.0,50.0,4.0,America/Denver,614521b182c750c10c6ff5f1,1631920560.8909721,pilot_ebike,home,bike
1264,,,,,,,,917.2624157048396,840297ae-3948-4e26-bfeb-e83ee30c5b3e,validation_dataset,DwellSegmentationDistFilter,1627770779.720557,2021-07-31T16:32:59.720557-06:00,"{'type': 'Point', 'coordinates': [-107.87060970756127, 37.302943892284716]}",6105d27867d2bb5109629107,1627769395.5789227,2021-07-31T16:09:55.578923-06:00,"{'type': 'Point', 'coordinates': [-107.87083883975426, 37.302938542950315]}",1384.1416342258453,6105d27967d2bb5109629164,6105d27967d2bb5109629165,6105d27967d2bb5109629131,"[{'labels': {'mode_confirm': 'bike', 'purpose_confirm': 'exercise', 'replaced_mode': 'walk'}, 'p': 0.08965846174439092}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'meal', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'meal', 'replaced_mode': 'walk'}, 'p': 0.08965846174439092}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'personal_med', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'pick_drop_item', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'shopping', 'replaced_mode': 'walk'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'shared_ride', 'purpose_confirm': 'meal', 'replaced_mode': 'bike'}, 'p': 0.08965846174439092}]",612089ffcb13df1d4d22d4a1,{'to_label': True},0.25,61208a00cb13df1d4d22d57d,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'meal'}",2021.0,7.0,31.0,16.0,9.0,55.0,5.0,America/Denver,2021.0,7.0,31.0,16.0,32.0,59.0,5.0,America/Denver,61208a02cb13df1d4d22d5dd,1629522432.4218106,pilot_ebike,meal,
1265,,,,,,,,3821.0406409554807,840297ae-3948-4e26-bfeb-e83ee30c5b3e,validation_dataset,DwellSegmentationDistFilter,1627308150.693089,2021-07-26T08:02:30.693089-06:00,"{'type': 'Point', 'coordinates': [-107.88083608505484, 37.274074292355365]}",60feca79b04793668ad7de9f,1627307285.6424625,2021-07-26T07:48:05.642462-06:00,"{'type': 'Point', 'coordinates': [-107.8708529860623, 37.30294993954691]}",865.0506265163422,60fe0598920d5c3a2a867986,60feca7ab04793668ad7dec7,60feca7ab04793668ad7dea6,"[{'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'work', 'replaced_mode': 'bike'}, 'p': 0.7983889166666668}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'work', 'replaced_mode': 'bus'}, 'p': 0.15967778333333332}]",612089ffcb13df1d4d22d47a,{'to_label': True},0.25,61208a00cb13df1d4d22d570,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'work', 'replaced_mode': 'bike'}",2021.0,7.0,26.0,7.0,48.0,5.0,0.0,America/Denver,2021.0,7.0,26.0,8.0,2.0,30.0,0.0,America/Denver,61208a01cb13df1d4d22d5d0,1629522432.4025521,pilot_ebike,work,bike
1266,,,,,,,,3882.173761256823,840297ae-3948-4e26-bfeb-e83ee30c5b3e,validation_dataset,DwellSegmentationDistFilter,1627135138.1774821,2021-07-24T07:58:58.177482-06:00,"{'type': 'Point', 'coordinates': [-107.88085243557688, 37.27410191433243]}",60fc2778acace35e94d32dfc,1627134320.0556858,2021-07-24T07:45:20.055686-06:00,"{'type': 'Point', 'coordinates': [-107.87054250697332, 37.30297216103015]}",818.1217963695526,60fb70a566618d306a7c8320,60fc2778acace35e94d32e22,60fc2778acace35e94d32e02,"[{'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'work', 'replaced_mode': 'bike'}, 'p': 0.7983889166666668}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'work', 'replaced_mode': 'bus'}, 'p': 0.15967778333333332}]",612089ffcb13df1d4d22d468,{'to_label': True},0.25,61208a00cb13df1d4d22d56a,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'work', 'replaced_mode': 'bus'}",2021.0,7.0,24.0,7.0,45.0,20.0,5.0,America/Denver,2021.0,7.0,24.0,7.0,58.0,58.0,5.0,America/Denver,61208a01cb13df1d4d22d5ca,1629522432.39295,pilot_ebike,work,bus
1267,,,,,,,,1201.7956081064228,840297ae-3948-4e26-bfeb-e83ee30c5b3e,validation_dataset,DwellSegmentationDistFilter,1627259857.7173629,2021-07-25T18:37:37.717363-06:00,"{'type': 'Point', 'coordinates': [-107.8708529860623, 37.30294993954691]}",60fe0597920d5c3a2a867945,1627258225.5857296,2021-07-25T18:10:25.585730-06:00,"{'type': 'Point', 'coordinates': [-107.87053375901587, 37.30293434226903]}",1632.1316332817078,60fde97caedeed16bf035572,60fe0598920d5c3a2a867986,60fe0598920d5c3a2a86794b,"[{'labels': {'mode_confirm': 'bike', 'purpose_confirm': 'exercise', 'replaced_mode': 'walk'}, 'p': 0.08965846174439092}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'meal', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'meal', 'replaced_mode': 'walk'}, 'p': 0.08965846174439092}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'personal_med', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'pick_drop_item', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'shopping', 'replaced_mode': 'walk'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'shared_ride', 'purpose_confirm': 'meal', 'replaced_mode': 'bike'}, 'p': 0.08965846174439092}]",612089ffcb13df1d4d22d477,{'to_label': True},0.25,61208a00cb13df1d4d22d56f,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'meal', 'replaced_mode': 'bike'}",2021.0,7.0,25.0,18.0,10.0,25.0,6.0,America/Denver,2021.0,7.0,25.0,18.0,37.0,37.0,6.0,America/Denver,61208a01cb13df1d4d22d5cf,1629522432.4010952,pilot_ebike,meal,bike
1268,,,,,,,,3552.3722547801794,840297ae-3948-4e26-bfeb-e83ee30c5b3e,validation_dataset,DwellSegmentationDistFilter,1629554869.543994,2021-08-21T08:07:49.543994-06:00,"{'type': 'Point', 'coordinates': [-107.88081334601067, 37.27408871773142]}",61210a9ea15e31386734d80d,1629554308.503998,2021-08-21T07:58:28.503998-06:00,"{'type': 'Point', 'coordinates': [-107.87085213322224, 37.30291912764403]}",561.0399959087372,6120307bee9e731276b18649,61210a9fa15e31386734d831,61210a9fa15e31386734d817,"[{'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'work', 'replaced_mode': 'bike'}, 'p': 0.7983889166666668}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'work', 'replaced_mode': 'bus'}, 'p': 0.15967778333333332}]",61210aeba15e31386734d838,{'to_label': True},0.25,61210aeba15e31386734d83c,{'mode_confirm': 'shared_ride'},2021.0,8.0,21.0,7.0,58.0,28.0,5.0,America/Denver,2021.0,8.0,21.0,8.0,7.0,49.0,5.0,America/Denver,61210aeba15e31386734d83e,1629555435.831219,shared_ride,,
1269,,,,,,,,12034.173604285535,840297ae-3948-4e26-bfeb-e83ee30c5b3e,validation_dataset,DwellSegmentationDistFilter,1626973886.1648831,2021-07-22T11:11:26.164883-06:00,"{'type': 'Point', 'coordinates': [-107.87059918552642, 37.30292571666097]}",60f9aea83eaa867699c878a2,1626969295.533514,2021-07-22T09:54:55.533514-06:00,"{'type': 'Point', 'coordinates': [-107.87169992127541, 37.301096691648645]}",4590.631369113922,60f9aea93eaa867699c87948,60f9aea93eaa867699c87949,60f9aea93eaa867699c878ab,"[{'labels': {'mode_confirm': 'bike', 'purpose_confirm': 'exercise', 'replaced_mode': 'walk'}, 'p': 0.08965846174439092}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'meal', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'meal', 'replaced_mode': 'walk'}, 'p': 0.08965846174439092}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'personal_med', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'pick_drop_item', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'shopping', 'replaced_mode': 'walk'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'shared_ride', 'purpose_confirm': 'meal', 'replaced_mode': 'bike'}, 'p': 0.08965846174439092}]",612089ffcb13df1d4d22d450,{'to_label': True},0.25,61208a00cb13df1d4d22d562,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'pick_drop_item', 'replaced_mode': 'bike'}",2021.0,7.0,22.0,9.0,54.0,55.0,3.0,America/Denver,2021.0,7.0,22.0,11.0,11.0,26.0,3.0,America/Denver,61208a00cb13df1d4d22d5c2,1629522432.376485,pilot_ebike,pick_drop_item,bike
1270,,,,,,,,2199.8448363620823,840297ae-3948-4e26-bfeb-e83ee30c5b3e,validation_dataset,DwellSegmentationDistFilter,1626986337.4423308,2021-07-22T14:38:57.442331-06:00,"{'type': 'Point', 'coordinates': [-107.87074037951646, 37.30292878754134]}",60f9d8d7388009ab9a87b8d2,1626984470.6203904,2021-07-22T14:07:50.620390-06:00,"{'type': 'Point', 'coordinates': [-107.87059918552642, 37.30292571666097]}",1866.821940422058,60f9aea93eaa867699c87949,60f9d8d7388009ab9a87b91c,60f9d8d7388009ab9a87b8d9,"[{'labels': {'mode_confirm': 'bike', 'purpose_confirm': 'exercise', 'replaced_mode': 'walk'}, 'p': 0.08965846174439092}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'meal', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'meal', 'replaced_mode': 'walk'}, 'p': 0.08965846174439092}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'personal_med', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'pick_drop_item', 'replaced_mode': 'bike'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'shopping', 'replaced_mode': 'walk'}, 'p': 0.17931692348878184}, {'labels': {'mode_confirm': 'shared_ride', 'purpose_confirm': 'meal', 'replaced_mode': 'bike'}, 'p': 0.08965846174439092}]",612089ffcb13df1d4d22d453,{'to_label': True},0.25,61208a00cb13df1d4d22d563,"{'mode_confirm': 'bike', 'purpose_confirm': 'exercise', 'replaced_mode': 'walk'}",2021.0,7.0,22.0,14.0,7.0,50.0,3.0,America/Denver,2021.0,7.0,22.0,14.0,38.0,57.0,3.0,America/Denver,61208a00cb13df1d4d22d5c3,1629522432.3781648,bike,exercise,walk
1271,,,,,,,,3334.230723024244,863e9c6c-8ec0-48c4-b765-3f73d839c85b,validation_dataset,DwellSegmentationDistFilter,1663250582.044574,2022-09-15T08:03:02.044574-06:00,"{'type': 'Point', 'coordinates': [-107.87994014082734, 37.27686482068025]}",63233b38e0207750b5ada18d,1663249034.7105403,2022-09-15T07:37:14.710540-06:00,"{'type': 'Point', 'coordinates': [-107.8671838462555, 37.298144247522735]}",1547.3340337276459,6322bc9877f06663298fc3e9,63233b39e0207750b5ada1cc,63233b39e0207750b5ada194,[],63233b3ae0207750b5ada1d1,{'to_label': True},0.25,63233b3ae0207750b5ada1d5,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'work', 'replaced_mode': 'drove_alone'}",2022.0,9.0,15.0,7.0,37.0,14.0,3.0,America/Denver,2022.0,9.0,15.0,8.0,3.0,2.0,3.0,America/Denver,63233b3ae0207750b5ada1d7,1663253306.1506846,pilot_ebike,work,drove_alone
1272,,,,,,,,3526.6164849657252,863e9c6c-8ec0-48c4-b765-3f73d839c85b,validation_dataset,DwellSegmentationDistFilter,1668474042.999992,2022-11-14T18:00:42.999992-07:00,"{'type': 'Point', 'coordinates': [-107.86701494916267, 37.298134824644016]}",6372f0c23f123ac02180ad3d,1668472554.5627294,2022-11-14T17:35:54.562729-07:00,"{'type': 'Point', 'coordinates': [-107.87989211774783, 37.276776048952506]}",1488.4372625350952,637264634f6f63b8cd4f4192,6372f0ca3f123ac02180ad80,6372f0c83f123ac02180ad47,[],6372f0ca3f123ac02180ad87,{'to_label': True},0.25,6372f0cb3f123ac02180ad8b,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'home', 'replaced_mode': 'drove_alone'}",2022.0,11.0,14.0,17.0,35.0,54.0,0.0,America/Denver,2022.0,11.0,14.0,18.0,0.0,42.0,0.0,America/Denver,6372f0cb3f123ac02180ad8d,1668477131.1014585,pilot_ebike,home,drove_alone
1273,,,,,,,,10546.584149105696,863e9c6c-8ec0-48c4-b765-3f73d839c85b,validation_dataset,DwellSegmentationDistFilter,1664146762.293017,2022-09-25T16:59:22.293017-06:00,"{'type': 'Point', 'coordinates': [-107.81515978960269, 37.4276830612318]}",6330e958637c44ebdee9f939,1664145146.9027872,2022-09-25T16:32:26.902787-06:00,"{'type': 'Point', 'coordinates': [-107.81770843377392, 37.40777172291406]}",1615.3902297019958,6330dad58197232162f96e28,6330e95a637c44ebdee9f980,6330e959637c44ebdee9f943,[],6330e95d637c44ebdee9f987,{'to_label': True},0.25,6330e95d637c44ebdee9f98b,"{'mode_confirm': 'shared_ride', 'purpose_confirm': 'meal', 'replaced_mode': 'no_travel'}",2022.0,9.0,25.0,16.0,32.0,26.0,6.0,America/Denver,2022.0,9.0,25.0,16.0,59.0,22.0,6.0,America/Denver,6330e95d637c44ebdee9f98d,1664149853.263044,shared_ride,meal,no_travel
1274,,,,,,,,3201.250054038254,863e9c6c-8ec0-48c4-b765-3f73d839c85b,validation_dataset,DwellSegmentationDistFilter,1656047208.767332,2022-06-23T23:06:48.767332-06:00,"{'type': 'Point', 'coordinates': [-107.86715569858349, 37.298157870845344]}",62b54a43b266b4afa4b66d0b,1656045971.168466,2022-06-23T22:46:11.168466-06:00,"{'type': 'Point', 'coordinates': [-107.87981883179624, 37.276819286618895]}",1237.5988659858704,62b4afbc63496f6da7e4915f,62b54a48b266b4afa4b66d3f,62b54a46b266b4afa4b66d11,"[{'labels': {'mode_confirm': 'drove_alone', 'purpose_confirm': 'home', 'replaced_mode': 'drove_alone'}, 'p': 0.019038461492462338}, {'labels': {'mode_confirm': 'drove_alone', 'purpose_confirm': 'shopping', 'replaced_mode': 'drove_alone'}, 'p': 0.019038461492462338}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'home', 'replaced_mode': 'drove_alone'}, 'p': 0.8757692286532675}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'pick_drop_item', 'replaced_mode': 'drove_alone'}, 'p': 0.019038461492462338}, {'labels': {'mode_confirm': 'shared_ride', 'purpose_confirm': 'home', 'replaced_mode': 'no_travel'}, 'p': 0.038076922984924676}, {'labels': {'mode_confirm': 'shared_ride', 'purpose_confirm': 'shopping', 'replaced_mode': 'no_travel'}, 'p': 0.019038461492462338}]",62b54a48b266b4afa4b66d44,{'to_label': True},0.25,62b54a49b266b4afa4b66d48,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'home', 'replaced_mode': 'drove_alone'}",2022.0,6.0,23.0,22.0,46.0,11.0,3.0,America/Denver,2022.0,6.0,23.0,23.0,6.0,48.0,3.0,America/Denver,62b54a4bb266b4afa4b66d4a,1656048201.2282934,pilot_ebike,home,drove_alone
1275,,,,,,,,3194.513783612172,863e9c6c-8ec0-48c4-b765-3f73d839c85b,validation_dataset,DwellSegmentationDistFilter,1659765045.9593601,2022-08-05T23:50:45.959360-06:00,"{'type': 'Point', 'coordinates': [-107.8671103122325, 37.29814459155387]}",62ee0ea8ee5698eea44aa95d,1659763837.7834225,2022-08-05T23:30:37.783422-06:00,"{'type': 'Point', 'coordinates': [-107.8798986121247, 37.276821681623346]}",1208.175937652588,62ed65ffdf9098d9c263376d,62ee0eabee5698eea44aa991,62ee0eabee5698eea44aa964,[],62ee0eabee5698eea44aa996,{'to_label': True},0.25,62ee0eabee5698eea44aa99a,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'home', 'replaced_mode': 'drove_alone'}",2022.0,8.0,5.0,23.0,30.0,37.0,4.0,America/Denver,2022.0,8.0,5.0,23.0,50.0,45.0,4.0,America/Denver,62ee0eabee5698eea44aa99c,1659768491.6607645,pilot_ebike,home,drove_alone
1276,,,,,,,,2531.5405503205243,863e9c6c-8ec0-48c4-b765-3f73d839c85b,validation_dataset,DwellSegmentationDistFilter,1651519193.0000074,2022-05-02T13:19:53.000007-06:00,"{'type': 'Point', 'coordinates': [-107.85466393043636, 37.30849533184113]}",62702f28f4f39a6f9eb94923,1651518076.7575443,2022-05-02T13:01:16.757544-06:00,"{'type': 'Point', 'coordinates': [-107.86721475021304, 37.29807567061362]}",1116.2424631118774,626f4e48e288453382d05d9b,62702f2cf4f39a6f9eb9495a,62702f2bf4f39a6f9eb9492d,"[{'labels': {'mode_confirm': 'drove_alone', 'purpose_confirm': 'access_recreation', 'replaced_mode': 'no_travel'}, 'p': 0.857}]",62702f30f4f39a6f9eb94961,{'to_label': True},0.25,62702f31f4f39a6f9eb94965,"{'mode_confirm': 'drove_alone', 'purpose_confirm': 'access_recreation', 'replaced_mode': 'no_travel'}",2022.0,5.0,2.0,13.0,1.0,16.0,0.0,America/Denver,2022.0,5.0,2.0,13.0,19.0,53.0,0.0,America/Denver,62702f31f4f39a6f9eb94967,1651519281.02893,drove_alone,access_recreation,no_travel
1277,,,,,,,,4746.22684796892,863e9c6c-8ec0-48c4-b765-3f73d839c85b,validation_dataset,DwellSegmentationDistFilter,1652540627.6529288,2022-05-14T09:03:47.652929-06:00,"{'type': 'Point', 'coordinates': [-107.87976840119663, 37.27690000372024]}",627fc8f539ab8db38698fa8f,1652537799.522577,2022-05-14T08:16:39.522577-06:00,"{'type': 'Point', 'coordinates': [-107.86713826174795, 37.29810396141928]}",2828.130351781845,627f2042bde363e5c4ed0b65,627fc8fc39ab8db38698faf9,627fc8fb39ab8db38698fa96,"[{'labels': {'mode_confirm': 'drove_alone', 'purpose_confirm': 'shopping', 'replaced_mode': 'drove_alone'}, 'p': 0.0395985439826415}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'work', 'replaced_mode': 'drove_alone'}, 'p': 0.9503650555833961}]",627fc8fe39ab8db38698fafe,{'to_label': False},0.25,627fc8ff39ab8db38698fb02,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'shopping', 'replaced_mode': 'no_travel'}",2022.0,5.0,14.0,8.0,16.0,39.0,5.0,America/Denver,2022.0,5.0,14.0,9.0,3.0,47.0,5.0,America/Denver,627fc90039ab8db38698fb04,1652541695.4816103,pilot_ebike,shopping,no_travel
1278,,,,,,,,14173.979878079115,863e9c6c-8ec0-48c4-b765-3f73d839c85b,validation_dataset,DwellSegmentationDistFilter,1664140456.6749458,2022-09-25T15:14:16.674946-06:00,"{'type': 'Point', 'coordinates': [-107.81772342292591, 37.407811107529994]}",6330cd280dd730b0f3e679dc,1664138656.1363726,2022-09-25T14:44:16.136373-06:00,"{'type': 'Point', 'coordinates': [-107.84836742748065, 37.298442531030446]}",1800.5385732650757,6330bf2ce52b8f43970e0fe1,6330cd2b0dd730b0f3e67a2a,6330cd2a0dd730b0f3e679e6,[],6330cd300dd730b0f3e67a31,{'to_label': True},0.25,6330cd300dd730b0f3e67a35,"{'mode_confirm': 'shared_ride', 'purpose_confirm': 'work', 'replaced_mode': 'no_travel'}",2022.0,9.0,25.0,14.0,44.0,16.0,6.0,America/Denver,2022.0,9.0,25.0,15.0,14.0,16.0,6.0,America/Denver,6330cd310dd730b0f3e67a37,1664142640.424893,shared_ride,work,no_travel
1279,,,,,,,,3142.6436551188663,863e9c6c-8ec0-48c4-b765-3f73d839c85b,validation_dataset,DwellSegmentationDistFilter,1654133210.9999752,2022-06-01T19:26:50.999975-06:00,"{'type': 'Point', 'coordinates': [-107.86710394220773, 37.29813975214997]}",62981ec9eb2e507b76a60021,1654132448.0206435,2022-06-01T19:14:08.020643-06:00,"{'type': 'Point', 'coordinates': [-107.88001871686515, 37.276825710781104]}",762.9793317317963,629810ecaa33dbe6c5e46f31,62981ecceb2e507b76a60046,62981ecbeb2e507b76a60028,"[{'labels': {'mode_confirm': 'drove_alone', 'purpose_confirm': 'home', 'replaced_mode': 'drove_alone'}, 'p': 0.026756743139760522}, {'labels': {'mode_confirm': 'drove_alone', 'purpose_confirm': 'shopping', 'replaced_mode': 'drove_alone'}, 'p': 0.026756743139760522}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'home', 'replaced_mode': 'drove_alone'}, 'p': 0.8294590373325761}, {'labels': {'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'pick_drop_item', 'replaced_mode': 'drove_alone'}, 'p': 0.026756743139760522}, {'labels': {'mode_confirm': 'shared_ride', 'purpose_confirm': 'home', 'replaced_mode': 'no_travel'}, 'p': 0.053513486279521044}, {'labels': {'mode_confirm': 'shared_ride', 'purpose_confirm': 'shopping', 'replaced_mode': 'no_travel'}, 'p': 0.026756743139760522}]",62981ecdeb2e507b76a6004b,{'to_label': True},0.25,62981eceeb2e507b76a6004f,"{'mode_confirm': 'pilot_ebike', 'purpose_confirm': 'home', 'replaced_mode': 'drove_alone'}",2022.0,6.0,1.0,19.0,14.0,8.0,2.0,America/Denver,2022.0,6.0,1.0,19.0,26.0,50.0,2.0,America/Denver,62981ecfeb2e507b76a60051,1654136526.3191457,pilot_ebike,home,drove_alone
